
CommandType     Name                                               Version    Source
Cmdlet          New-AzFrontDoorWafManagedRuleOverrideObject        1.10.0     Az.FrontDoor
Cmdlet          New-AzFrontDoorWafMatchConditionObject             1.10.0     Az.FrontDoor
Cmdlet          New-AzFrontDoorWafPolicy                           1.10.0     Az.FrontDoor
Cmdlet          New-AzFrontDoorWafRuleGroupOverrideObject          1.10.0     Az.FrontDoor
Cmdlet          New-AzGallery                                      7.1.2      Az.Compute
Cmdlet          New-AzGalleryImageDefinition                       7.1.2      Az.Compute
Cmdlet          New-AzGalleryImageVersion                          7.1.2      Az.Compute
Cmdlet          New-AzGatewayCustomBgpIpConfigurationObject        7.4.0      Az.Network
Cmdlet          New-AzHDInsightCluster                             6.1.0      Az.HDInsight
Cmdlet          New-AzHDInsightClusterAutoscaleConfiguration       6.1.0      Az.HDInsight
Cmdlet          New-AzHDInsightClusterAutoscaleScheduleCondition   6.1.0      Az.HDInsight
Cmdlet          New-AzHDInsightClusterConfig                       6.1.0      Az.HDInsight
Cmdlet          New-AzHDInsightHiveJobDefinition                   6.1.0      Az.HDInsight
Cmdlet          New-AzHDInsightIPConfiguration                     6.1.0      Az.HDInsight
Cmdlet          New-AzHDInsightMapReduceJobDefinition              6.1.0      Az.HDInsight
Cmdlet          New-AzHDInsightPigJobDefinition                    6.1.0      Az.HDInsight
Cmdlet          New-AzHDInsightPrivateLinkConfiguration            6.1.0      Az.HDInsight
Cmdlet          New-AzHDInsightSqoopJobDefinition                  6.1.0      Az.HDInsight
Cmdlet          New-AzHDInsightStreamingMapReduceJobDefinition     6.1.0      Az.HDInsight
Cmdlet          New-AzHost                                         7.1.2      Az.Compute
Cmdlet          New-AzHostGroup                                    7.1.2      Az.Compute
Cmdlet          New-AzImage                                        7.1.2      Az.Compute
Cmdlet          New-AzImageConfig                                  7.1.2      Az.Compute
Cmdlet          New-AzInsightsPrivateLinkScope                     5.1.0      Az.Monitor
Cmdlet          New-AzInsightsPrivateLinkScopedResource            5.1.0      Az.Monitor
Cmdlet          New-AzIntegrationAccount                           1.5.1      Az.LogicApp
Cmdlet          New-AzIntegrationAccountAgreement                  1.5.1      Az.LogicApp
Cmdlet          New-AzIntegrationAccountAssembly                   1.5.1      Az.LogicApp
Cmdlet          New-AzIntegrationAccountBatchConfiguration         1.5.1      Az.LogicApp
Cmdlet          New-AzIntegrationAccountCertificate                1.5.1      Az.LogicApp
Cmdlet          New-AzIntegrationAccountMap                        1.5.1      Az.LogicApp
Cmdlet          New-AzIntegrationAccountPartner                    1.5.1      Az.LogicApp
Cmdlet          New-AzIntegrationAccountSchema                     1.5.1      Az.LogicApp
Cmdlet          New-AzIotHub                                       2.7.5      Az.IotHub
Cmdlet          New-AzIotHubExportDevice                           2.7.5      Az.IotHub
Cmdlet          New-AzIotHubImportDevice                           2.7.5      Az.IotHub
Cmdlet          New-AzIotHubKey                                    2.7.5      Az.IotHub
Cmdlet          New-AzIotHubSasToken                               2.7.5      Az.IotHub
Cmdlet          New-AzIotSecuritySolutionRecommendationConfigurat… 1.6.0      Az.Security
Cmdlet          New-AzIotSecuritySolutionUserDefinedResourcesObje… 1.6.0      Az.Security
Cmdlet          New-AzIpAllocation                                 7.4.0      Az.Network
Cmdlet          New-AzIpConfigurationBgpPeeringAddressObject       7.4.0      Az.Network
Cmdlet          New-AzIpGroup                                      7.4.0      Az.Network
Cmdlet          New-AzIpsecPolicy                                  7.4.0      Az.Network
Cmdlet          New-AzIpsecTrafficSelectorPolicy                   7.4.0      Az.Network
Cmdlet          New-AzKeyVault                                     5.2.1      Az.KeyVault
Cmdlet          New-AzKeyVaultCertificateAdministratorDetail       5.2.1      Az.KeyVault
Cmdlet          New-AzKeyVaultCertificateOrganizationDetail        5.2.1      Az.KeyVault
Cmdlet          New-AzKeyVaultCertificatePolicy                    5.2.1      Az.KeyVault
Cmdlet          New-AzKeyVaultManagedHsm                           5.2.1      Az.KeyVault
Cmdlet          New-AzKeyVaultNetworkRuleSetObject                 5.2.1      Az.KeyVault
Cmdlet          New-AzKeyVaultRoleAssignment                       5.2.1      Az.KeyVault
Cmdlet          New-AzKeyVaultRoleDefinition                       5.2.1      Az.KeyVault
Cmdlet          New-AzLoadBalancer                                 7.4.0      Az.Network
Cmdlet          New-AzLoadBalancerBackendAddressConfig             7.4.0      Az.Network
Cmdlet          New-AzLoadBalancerBackendAddressPool               7.4.0      Az.Network
Cmdlet          New-AzLoadBalancerBackendAddressPoolConfig         7.4.0      Az.Network
Cmdlet          New-AzLoadBalancerBackendAddressPoolTunnelInterfa… 7.4.0      Az.Network
Cmdlet          New-AzLoadBalancerFrontendIpConfig                 7.4.0      Az.Network
Cmdlet          New-AzLoadBalancerInboundNatPoolConfig             7.4.0      Az.Network
Cmdlet          New-AzLoadBalancerInboundNatRuleConfig             7.4.0      Az.Network
Cmdlet          New-AzLoadBalancerOutboundRuleConfig               7.4.0      Az.Network
Cmdlet          New-AzLoadBalancerProbeConfig                      7.4.0      Az.Network
Cmdlet          New-AzLoadBalancerRuleConfig                       7.4.0      Az.Network
Cmdlet          New-AzLocalNetworkGateway                          7.4.0      Az.Network
Cmdlet          New-AzLogicApp                                     1.5.1      Az.LogicApp
Cmdlet          New-AzMaintenanceConfiguration                     1.4.1      Az.Maintenance
Cmdlet          New-AzManagedApplication                           6.16.0     Az.Resources
Cmdlet          New-AzManagedApplicationDefinition                 6.16.0     Az.Resources
Cmdlet          New-AzManagedCassandraCluster                      1.14.1     Az.CosmosDB
Cmdlet          New-AzManagedCassandraDatacenter                   1.14.1     Az.CosmosDB
Cmdlet          New-AzManagementGroup                              6.16.0     Az.Resources
Cmdlet          New-AzManagementGroupDeployment                    6.16.0     Az.Resources
Cmdlet          New-AzManagementGroupDeploymentStack               6.16.0     Az.Resources
Cmdlet          New-AzManagementGroupHierarchySetting              6.16.0     Az.Resources
Cmdlet          New-AzManagementGroupSubscription                  6.16.0     Az.Resources
Cmdlet          New-AzMediaService                                 1.1.2      Az.Media
Cmdlet          New-AzMediaServiceStorageConfig                    1.1.2      Az.Media
Cmdlet          New-AzMetricAlertRuleV2Criteria                    5.1.0      Az.Monitor
Cmdlet          New-AzMetricAlertRuleV2DimensionSelection          5.1.0      Az.Monitor
Cmdlet          New-AzMetricFilter                                 5.1.0      Az.Monitor
Cmdlet          New-AzMlCommitmentPlan                             1.1.3      Az.MachineLearning
Cmdlet          New-AzMlWebService                                 1.1.3      Az.MachineLearning
Cmdlet          New-AzNatGateway                                   7.4.0      Az.Network
Cmdlet          New-AzNetworkInterface                             7.4.0      Az.Network
Cmdlet          New-AzNetworkInterfaceIpConfig                     7.4.0      Az.Network
Cmdlet          New-AzNetworkManager                               7.4.0      Az.Network
Cmdlet          New-AzNetworkManagerAddressPrefixItem              7.4.0      Az.Network
Cmdlet          New-AzNetworkManagerConnectivityConfiguration      7.4.0      Az.Network
Cmdlet          New-AzNetworkManagerConnectivityGroupItem          7.4.0      Az.Network
Cmdlet          New-AzNetworkManagerGroup                          7.4.0      Az.Network
Cmdlet          New-AzNetworkManagerHub                            7.4.0      Az.Network
Cmdlet          New-AzNetworkManagerManagementGroupConnection      7.4.0      Az.Network
Cmdlet          New-AzNetworkManagerScope                          7.4.0      Az.Network
Cmdlet          New-AzNetworkManagerScopeConnection                7.4.0      Az.Network
Cmdlet          New-AzNetworkManagerSecurityAdminConfiguration     7.4.0      Az.Network
Cmdlet          New-AzNetworkManagerSecurityAdminRule              7.4.0      Az.Network
Cmdlet          New-AzNetworkManagerSecurityAdminRuleCollection    7.4.0      Az.Network
Cmdlet          New-AzNetworkManagerSecurityGroupItem              7.4.0      Az.Network
Cmdlet          New-AzNetworkManagerStaticMember                   7.4.0      Az.Network
Cmdlet          New-AzNetworkManagerSubscriptionConnection         7.4.0      Az.Network
Cmdlet          New-AzNetworkProfile                               7.4.0      Az.Network
Cmdlet          New-AzNetworkSecurityGroup                         7.4.0      Az.Network
Cmdlet          New-AzNetworkSecurityRuleConfig                    7.4.0      Az.Network
Cmdlet          New-AzNetworkVirtualAppliance                      7.4.0      Az.Network
Cmdlet          New-AzNetworkWatcher                               7.4.0      Az.Network
Cmdlet          New-AzNetworkWatcherConnectionMonitor              7.4.0      Az.Network
Cmdlet          New-AzNetworkWatcherConnectionMonitorEndpointObje… 7.4.0      Az.Network
Cmdlet          New-AzNetworkWatcherConnectionMonitorEndpointScop… 7.4.0      Az.Network
Cmdlet          New-AzNetworkWatcherConnectionMonitorObject        7.4.0      Az.Network
Cmdlet          New-AzNetworkWatcherConnectionMonitorOutputObject  7.4.0      Az.Network
Cmdlet          New-AzNetworkWatcherConnectionMonitorProtocolConf… 7.4.0      Az.Network
Cmdlet          New-AzNetworkWatcherConnectionMonitorTestConfigur… 7.4.0      Az.Network
Cmdlet          New-AzNetworkWatcherConnectionMonitorTestGroupObj… 7.4.0      Az.Network
Cmdlet          New-AzNetworkWatcherFlowLog                        7.4.0      Az.Network
Cmdlet          New-AzNetworkWatcherNetworkConfigurationDiagnosti… 7.4.0      Az.Network
Cmdlet          New-AzNetworkWatcherPacketCapture                  7.4.0      Az.Network
Cmdlet          New-AzNetworkWatcherPacketCaptureV2                7.4.0      Az.Network
Cmdlet          New-AzNetworkWatcherProtocolConfiguration          7.4.0      Az.Network
Cmdlet          New-AzNotificationHub                              1.1.2      Az.NotificationHubs
Cmdlet          New-AzNotificationHubAuthorizationRule             1.1.2      Az.NotificationHubs
Cmdlet          New-AzNotificationHubKey                           1.1.2      Az.NotificationHubs
Cmdlet          New-AzNotificationHubsNamespace                    1.1.2      Az.NotificationHubs
Cmdlet          New-AzNotificationHubsNamespaceAuthorizationRule   1.1.2      Az.NotificationHubs
Cmdlet          New-AzNotificationHubsNamespaceKey                 1.1.2      Az.NotificationHubs
Cmdlet          New-AzO365PolicyProperty                           7.4.0      Az.Network
Cmdlet          New-AzOffice365PolicyProperty                      7.4.0      Az.Network
Cmdlet          New-AzOperationalInsightsApplicationInsightsDataS… 3.2.0      Az.OperationalInsights
Cmdlet          New-AzOperationalInsightsAzureActivityLogDataSour… 3.2.0      Az.OperationalInsights
Cmdlet          New-AzOperationalInsightsCluster                   3.2.0      Az.OperationalInsights
Cmdlet          New-AzOperationalInsightsComputerGroup             3.2.0      Az.OperationalInsights
Cmdlet          New-AzOperationalInsightsCustomLogDataSource       3.2.0      Az.OperationalInsights
Cmdlet          New-AzOperationalInsightsDataExport                3.2.0      Az.OperationalInsights
Cmdlet          New-AzOperationalInsightsLinkedStorageAccount      3.2.0      Az.OperationalInsights
Cmdlet          New-AzOperationalInsightsLinuxPerformanceObjectDa… 3.2.0      Az.OperationalInsights
Cmdlet          New-AzOperationalInsightsLinuxSyslogDataSource     3.2.0      Az.OperationalInsights
Cmdlet          New-AzOperationalInsightsPurgeWorkspace            3.2.0      Az.OperationalInsights
Cmdlet          New-AzOperationalInsightsRestoreTable              3.2.0      Az.OperationalInsights
Cmdlet          New-AzOperationalInsightsSavedSearch               3.2.0      Az.OperationalInsights
Cmdlet          New-AzOperationalInsightsSearchTable               3.2.0      Az.OperationalInsights
Cmdlet          New-AzOperationalInsightsStorageInsight            3.2.0      Az.OperationalInsights
Cmdlet          New-AzOperationalInsightsTable                     3.2.0      Az.OperationalInsights
Cmdlet          New-AzOperationalInsightsWindowsEventDataSource    3.2.0      Az.OperationalInsights
Cmdlet          New-AzOperationalInsightsWindowsPerformanceCounte… 3.2.0      Az.OperationalInsights
